,imodulon,kegg_id,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,pathway_name
25,flhD;flhC,map00340,1.1889368574205295e-11,1.2781071217270692e-09,0.6363636363636364,0.1206896551724138,0.20289855072463767,7.0,11.0,58.0,Histidine metabolism
26,flhD;flhC,map01110,7.458899889870775e-05,0.005345544921074055,0.04318936877076412,0.22413793103448276,0.07242339832869081,13.0,301.0,58.0,Biosynthesis of secondary metabolites
27,flhD;flhC,map02030,0.00017517900868867185,0.009415871717016112,0.17391304347826086,0.06896551724137931,0.09876543209876543,4.0,23.0,58.0,Bacterial chemotaxis
28,flhD;flhC,map00650,0.000386279421903791,0.016610015141863013,0.14285714285714285,0.06896551724137931,0.09302325581395349,4.0,28.0,58.0,Butanoate metabolism
29,flhD;flhC,map00720,0.0005073038838154049,0.01817838917005201,0.13333333333333333,0.06896551724137931,0.09090909090909091,4.0,30.0,58.0,Carbon fixation pathways in prokaryotes
30,flhD;flhC,map01230,0.0008465838566658944,0.026002218454738185,0.056910569105691054,0.1206896551724138,0.07734806629834254,7.0,123.0,58.0,Biosynthesis of amino acids
31,flhD;flhC,map00360,0.0023142802645143884,0.04975702568705935,0.3333333333333333,0.034482758620689655,0.0625,2.0,6.0,58.0,Phenylalanine metabolism
32,flhD;flhC,map00362,0.0023142802645143884,0.04975702568705935,0.3333333333333333,0.034482758620689655,0.0625,2.0,6.0,58.0,Benzoate degradation
33,flhD;flhC,map01200,0.0018974772844949851,0.04975702568705935,0.057692307692307696,0.10344827586206896,0.07407407407407408,6.0,104.0,58.0,Carbon metabolism
34,flhD;flhC,map00280,0.0032135123147719433,0.05757542897299732,0.2857142857142857,0.034482758620689655,0.06153846153846154,2.0,7.0,58.0,"Valine, leucine and isoleucine degradation"
35,flhD;flhC,map00380,0.0032135123147719433,0.05757542897299732,0.2857142857142857,0.034482758620689655,0.06153846153846154,2.0,7.0,58.0,Tryptophan metabolism
36,flhD;flhC,map00310,0.0054193177937824685,0.08962717889717159,0.2222222222222222,0.034482758620689655,0.05970149253731343,2.0,9.0,58.0,Lysine degradation
37,fliA,map02040,2.0777020755396182e-45,4.467059462410179e-43,0.6842105263157895,0.5098039215686274,0.5842696629213484,26.0,38.0,51.0,Flagellar assembly
38,fliA,map02030,1.049215693858114e-27,1.1279068708974726e-25,0.6956521739130435,0.3137254901960784,0.43243243243243246,16.0,23.0,51.0,Bacterial chemotaxis
39,fliA,map02020,3.6632626589767614e-14,2.6253382389333457e-12,0.11042944785276074,0.35294117647058826,0.16822429906542058,18.0,163.0,51.0,Two-component system
40,fliA,map02026,3.06575701666258e-06,0.00016478443964561368,0.15789473684210525,0.11764705882352941,0.13483146067415733,6.0,38.0,51.0,Biofilm formation - Escherichia coli
41,fliA,map04621,0.0007273564895649334,0.031276329051292136,0.5,0.0392156862745098,0.07272727272727272,2.0,4.0,51.0,NOD-like receptor signaling pathway
42,fliA,map05134,0.001203574109539944,0.04312807225851466,0.4,0.0392156862745098,0.07142857142857142,2.0,5.0,51.0,Legionellosis
43,fliA,map04626,0.0017924341034416876,0.05505333317713755,0.3333333333333333,0.0392156862745098,0.07017543859649122,2.0,6.0,51.0,Plant-pathogen interaction
44,birA,map00780,3.797369410969834e-08,8.164344233585144e-06,0.35714285714285715,0.14285714285714285,0.20408163265306123,5.0,14.0,35.0,Biotin metabolism
45,birA,map01100,3.4464919417693772e-06,0.00037049788374020803,0.024390243902439025,0.4857142857142857,0.046448087431694,17.0,697.0,35.0,Metabolic pathways
46,birA,map00450,0.00017768495196109258,0.010683781540848867,0.2,0.08571428571428572,0.12000000000000001,3.0,15.0,35.0,Selenocompound metabolism
47,birA,map00920,0.00019876802866695568,0.010683781540848867,0.10256410256410256,0.11428571428571428,0.1081081081081081,4.0,39.0,35.0,Sulfur metabolism
48,birA,map01110,0.0016185576042716079,0.06959797698367914,0.026578073089700997,0.22857142857142856,0.04761904761904762,8.0,301.0,35.0,Biosynthesis of secondary metabolites
49,37,map05100,4.998711735127895e-15,1.0747230230524974e-12,0.8888888888888888,0.13333333333333333,0.2318840579710145,8.0,9.0,60.0,Bacterial invasion of epithelial cells
50,37,map05131,3.3533815930390004e-10,3.6048852125169255e-08,1.0,0.08333333333333333,0.15384615384615385,5.0,5.0,60.0,Shigellosis
51,37,map05132,5.100551438688951e-10,3.655395197727082e-08,0.32,0.13333333333333333,0.18823529411764703,8.0,25.0,60.0,Salmonella infection
52,tdcA,map00640,1.0440649580533108e-06,0.00022447396598146183,0.1111111111111111,0.36363636363636365,0.1702127659574468,4.0,36.0,11.0,Propanoate metabolism
53,39,map02010,6.830608993207929e-08,1.4685809335397046e-05,0.04046242774566474,0.5833333333333334,0.07567567567567568,7.0,173.0,12.0,ABC transporters
