,gene_id,database,kegg_id
3106,SL1344_0112,KEGG_pathway,map01110
3107,SL1344_0112,KEGG_pathway,map01210
3108,SL1344_0112,KEGG_pathway,map01230
3115,SL1344_0113,KEGG_pathway,map00290
3116,SL1344_0113,KEGG_pathway,map00620
3117,SL1344_0113,KEGG_pathway,map01100
3118,SL1344_0113,KEGG_pathway,map01110
3119,SL1344_0113,KEGG_pathway,map01210
3120,SL1344_0113,KEGG_pathway,map01230
3130,SL1344_0116,KEGG_pathway,map00290
3131,SL1344_0116,KEGG_pathway,map00650
3132,SL1344_0116,KEGG_pathway,map00660
3133,SL1344_0116,KEGG_pathway,map00770
3134,SL1344_0116,KEGG_pathway,map01100
3135,SL1344_0116,KEGG_pathway,map01110
3136,SL1344_0116,KEGG_pathway,map01130
3137,SL1344_0116,KEGG_pathway,map01210
3138,SL1344_0116,KEGG_pathway,map01230
3148,SL1344_0117,KEGG_pathway,map00290
3149,SL1344_0117,KEGG_pathway,map00650
3150,SL1344_0117,KEGG_pathway,map00660
3151,SL1344_0117,KEGG_pathway,map00770
3152,SL1344_0117,KEGG_pathway,map01100
3153,SL1344_0117,KEGG_pathway,map01110
3154,SL1344_0117,KEGG_pathway,map01130
3155,SL1344_0117,KEGG_pathway,map01210
3156,SL1344_0117,KEGG_pathway,map01230
3159,SL1344_0122,KEGG_pathway,map00550
3160,SL1344_0122,KEGG_pathway,map01501
3163,SL1344_0123,KEGG_pathway,map00300
3164,SL1344_0123,KEGG_pathway,map00550
3169,SL1344_0124,KEGG_pathway,map00300
3170,SL1344_0124,KEGG_pathway,map00550
3171,SL1344_0124,KEGG_pathway,map01100
3172,SL1344_0124,KEGG_pathway,map01502
3176,SL1344_0125,KEGG_pathway,map00550
3177,SL1344_0125,KEGG_pathway,map01100
3178,SL1344_0125,KEGG_pathway,map01502
3182,SL1344_0126,KEGG_pathway,map00471
3183,SL1344_0126,KEGG_pathway,map00550
3184,SL1344_0126,KEGG_pathway,map01100
3186,SL1344_0127,KEGG_pathway,map04112
3191,SL1344_0128,KEGG_pathway,map00550
3192,SL1344_0128,KEGG_pathway,map01100
3193,SL1344_0128,KEGG_pathway,map01502
3194,SL1344_0128,KEGG_pathway,map04112
3198,SL1344_0129,KEGG_pathway,map00471
3199,SL1344_0129,KEGG_pathway,map00550
3200,SL1344_0129,KEGG_pathway,map01100
3205,SL1344_0130,KEGG_pathway,map00473
3206,SL1344_0130,KEGG_pathway,map00550
3207,SL1344_0130,KEGG_pathway,map01100
3208,SL1344_0130,KEGG_pathway,map01502
3210,SL1344_0131,KEGG_pathway,map04112
3212,SL1344_0132,KEGG_pathway,map04112
3214,SL1344_0133,KEGG_pathway,map04112
3217,SL1344_0134,KEGG_pathway,map00540
3218,SL1344_0134,KEGG_pathway,map01100
3221,SL1344_0135,KEGG_pathway,map03060
3222,SL1344_0135,KEGG_pathway,map03070
3226,SL1344_0136,KEGG_pathway,map02024
3227,SL1344_0136,KEGG_pathway,map03060
3228,SL1344_0136,KEGG_pathway,map03070
3231,SL1344_0140,KEGG_pathway,map00770
3232,SL1344_0140,KEGG_pathway,map01100
3234,SL1344_0141,KEGG_pathway,map00230
3237,SL1344_0145,KEGG_pathway,map00760
3238,SL1344_0145,KEGG_pathway,map01100
3247,SL1344_0152,KEGG_pathway,map00010
3248,SL1344_0152,KEGG_pathway,map00020
3249,SL1344_0152,KEGG_pathway,map00620
3250,SL1344_0152,KEGG_pathway,map01100
3251,SL1344_0152,KEGG_pathway,map01110
3252,SL1344_0152,KEGG_pathway,map01120
3253,SL1344_0152,KEGG_pathway,map01130
3254,SL1344_0152,KEGG_pathway,map01200
3263,SL1344_0153,KEGG_pathway,map00010
3264,SL1344_0153,KEGG_pathway,map00020
3265,SL1344_0153,KEGG_pathway,map00620
3266,SL1344_0153,KEGG_pathway,map01100
3267,SL1344_0153,KEGG_pathway,map01110
3268,SL1344_0153,KEGG_pathway,map01120
3269,SL1344_0153,KEGG_pathway,map01130
3270,SL1344_0153,KEGG_pathway,map01200
3282,SL1344_0159,KEGG_pathway,map00020
3283,SL1344_0159,KEGG_pathway,map00630
3284,SL1344_0159,KEGG_pathway,map00640
3285,SL1344_0159,KEGG_pathway,map00720
3286,SL1344_0159,KEGG_pathway,map01100
3287,SL1344_0159,KEGG_pathway,map01110
3288,SL1344_0159,KEGG_pathway,map01120
3289,SL1344_0159,KEGG_pathway,map01130
3290,SL1344_0159,KEGG_pathway,map01200
3291,SL1344_0159,KEGG_pathway,map01210
3292,SL1344_0159,KEGG_pathway,map01230
3296,SL1344_0166,KEGG_pathway,map00270
3297,SL1344_0166,KEGG_pathway,map00330
3298,SL1344_0166,KEGG_pathway,map01100
3304,SL1344_0167,KEGG_pathway,map00270
3305,SL1344_0167,KEGG_pathway,map00330
3306,SL1344_0167,KEGG_pathway,map00410
3307,SL1344_0167,KEGG_pathway,map00480
3308,SL1344_0167,KEGG_pathway,map01100
3313,SL1344_0170,KEGG_pathway,map00030
3314,SL1344_0170,KEGG_pathway,map01100
3315,SL1344_0170,KEGG_pathway,map01110
3316,SL1344_0170,KEGG_pathway,map01130
3321,SL1344_0171,KEGG_pathway,map00230
3322,SL1344_0171,KEGG_pathway,map00983
3323,SL1344_0171,KEGG_pathway,map01100
3324,SL1344_0171,KEGG_pathway,map01110
3326,SL1344_0172,KEGG_pathway,map00910
3328,SL1344_0176,KEGG_pathway,map05133
3333,SL1344_0181,KEGG_pathway,map00410
3334,SL1344_0181,KEGG_pathway,map00770
3335,SL1344_0181,KEGG_pathway,map01100
3336,SL1344_0181,KEGG_pathway,map01110
3341,SL1344_0182,KEGG_pathway,map00410
3342,SL1344_0182,KEGG_pathway,map00770
3343,SL1344_0182,KEGG_pathway,map01100
3344,SL1344_0182,KEGG_pathway,map01110
3348,SL1344_0183,KEGG_pathway,map00770
3349,SL1344_0183,KEGG_pathway,map01100
3350,SL1344_0183,KEGG_pathway,map01110
3353,SL1344_0184,KEGG_pathway,map00790
3354,SL1344_0184,KEGG_pathway,map01100
3356,SL1344_0185,KEGG_pathway,map03018
3358,SL1344_0191,KEGG_pathway,map00550
3360,SL1344_0193,KEGG_pathway,map02010
3362,SL1344_0194,KEGG_pathway,map02010
3364,SL1344_0195,KEGG_pathway,map02010
3369,SL1344_0203,KEGG_pathway,map00860
3370,SL1344_0203,KEGG_pathway,map01100
3371,SL1344_0203,KEGG_pathway,map01110
3372,SL1344_0203,KEGG_pathway,map01120
3374,SL1344_0207,KEGG_pathway,map02010
3378,SL1344_0208,KEGG_pathway,map00270
3379,SL1344_0208,KEGG_pathway,map01100
3380,SL1344_0208,KEGG_pathway,map01230
3382,SL1344_0209,KEGG_pathway,map00230
3385,SL1344_0210,KEGG_pathway,map01503
3386,SL1344_0210,KEGG_pathway,map02020
3391,SL1344_0214,KEGG_pathway,map00300
3392,SL1344_0214,KEGG_pathway,map01100
3393,SL1344_0214,KEGG_pathway,map01120
3394,SL1344_0214,KEGG_pathway,map01230
3396,SL1344_0215,KEGG_pathway,map02020
3398,SL1344_0217,KEGG_pathway,map03010
3401,SL1344_0219,KEGG_pathway,map00240
3402,SL1344_0219,KEGG_pathway,map01100
3407,SL1344_0221,KEGG_pathway,map00900
3408,SL1344_0221,KEGG_pathway,map01100
3409,SL1344_0221,KEGG_pathway,map01110
3410,SL1344_0221,KEGG_pathway,map01130
3413,SL1344_0222,KEGG_pathway,map00900
3414,SL1344_0222,KEGG_pathway,map01110
3419,SL1344_0223,KEGG_pathway,map00564
3420,SL1344_0223,KEGG_pathway,map01100
3421,SL1344_0223,KEGG_pathway,map01110
3422,SL1344_0223,KEGG_pathway,map04070
3425,SL1344_0224,KEGG_pathway,map02024
3426,SL1344_0224,KEGG_pathway,map04112
3429,SL1344_0227,KEGG_pathway,map00540
3430,SL1344_0227,KEGG_pathway,map01100
3435,SL1344_0228,KEGG_pathway,map00061
3436,SL1344_0228,KEGG_pathway,map00780
3437,SL1344_0228,KEGG_pathway,map01100
3438,SL1344_0228,KEGG_pathway,map01212
3442,SL1344_0229,KEGG_pathway,map00540
3443,SL1344_0229,KEGG_pathway,map01100
3444,SL1344_0229,KEGG_pathway,map01503
3447,SL1344_0230,KEGG_pathway,map00540
3448,SL1344_0230,KEGG_pathway,map01100
3450,SL1344_0231,KEGG_pathway,map03030
3457,SL1344_0232,KEGG_pathway,map00230
3458,SL1344_0232,KEGG_pathway,map00240
3459,SL1344_0232,KEGG_pathway,map01100
3460,SL1344_0232,KEGG_pathway,map03030
3461,SL1344_0232,KEGG_pathway,map03430
3462,SL1344_0232,KEGG_pathway,map03440
3473,SL1344_0233,KEGG_pathway,map00061
3474,SL1344_0233,KEGG_pathway,map00620
3475,SL1344_0233,KEGG_pathway,map00640
3476,SL1344_0233,KEGG_pathway,map00720
3477,SL1344_0233,KEGG_pathway,map01100
3478,SL1344_0233,KEGG_pathway,map01110
3479,SL1344_0233,KEGG_pathway,map01120
3480,SL1344_0233,KEGG_pathway,map01130
3481,SL1344_0233,KEGG_pathway,map01200
3482,SL1344_0233,KEGG_pathway,map01212
3487,SL1344_0235,KEGG_pathway,map00310
3488,SL1344_0235,KEGG_pathway,map00960
3489,SL1344_0235,KEGG_pathway,map01100
3490,SL1344_0235,KEGG_pathway,map01110
3492,SL1344_0242,KEGG_pathway,map01503
3494,SL1344_0243,KEGG_pathway,map00970
3496,SL1344_0245,KEGG_pathway,map02020
3498,SL1344_0246,KEGG_pathway,map02010
3500,SL1344_0247,KEGG_pathway,map02010
3502,SL1344_0248,KEGG_pathway,map02010
3505,SL1344_0249,KEGG_pathway,map00540
3506,SL1344_0249,KEGG_pathway,map01100
3508,SL1344_0256,KEGG_pathway,map00620
3510,SL1344_0258,KEGG_pathway,map03030
3517,SL1344_0259,KEGG_pathway,map00230
3518,SL1344_0259,KEGG_pathway,map00240
3519,SL1344_0259,KEGG_pathway,map01100
3520,SL1344_0259,KEGG_pathway,map03030
3521,SL1344_0259,KEGG_pathway,map03430
3522,SL1344_0259,KEGG_pathway,map03440
3524,SL1344_0260,KEGG_pathway,map02025
3526,SL1344_0261,KEGG_pathway,map02025
3529,SL1344_0266,KEGG_pathway,map02025
3530,SL1344_0266,KEGG_pathway,map03070
3532,SL1344_0267,KEGG_pathway,map02025
3534,SL1344_0268,KEGG_pathway,map02025
3537,SL1344_0271,KEGG_pathway,map02025
3538,SL1344_0271,KEGG_pathway,map03070
3540,SL1344_0275,KEGG_pathway,map03070
3542,SL1344_0276,KEGG_pathway,map02025
3544,SL1344_0277,KEGG_pathway,map03070
3546,SL1344_0281,KEGG_pathway,map02025
3548,SL1344_0284,KEGG_pathway,map03070
3550,SL1344_0297,KEGG_pathway,map05133
3552,SL1344_0304,KEGG_pathway,map00250
3556,SL1344_0305,KEGG_pathway,map00071
3557,SL1344_0305,KEGG_pathway,map01100
3558,SL1344_0305,KEGG_pathway,map01212
3561,SL1344_0306,KEGG_pathway,map00540
3562,SL1344_0306,KEGG_pathway,map01100
3564,SL1344_0310,KEGG_pathway,map01501
3567,SL1344_0312,KEGG_pathway,map00480
3568,SL1344_0312,KEGG_pathway,map01100
3572,SL1344_0313,KEGG_pathway,map00230
3573,SL1344_0313,KEGG_pathway,map01100
3574,SL1344_0313,KEGG_pathway,map01110
3580,SL1344_0317,KEGG_pathway,map00330
3581,SL1344_0317,KEGG_pathway,map00332
3582,SL1344_0317,KEGG_pathway,map01100
3583,SL1344_0317,KEGG_pathway,map01130
3584,SL1344_0317,KEGG_pathway,map01230
3591,SL1344_0318,KEGG_pathway,map00330
3592,SL1344_0318,KEGG_pathway,map00332
3593,SL1344_0318,KEGG_pathway,map01100
3594,SL1344_0318,KEGG_pathway,map01110
3595,SL1344_0318,KEGG_pathway,map01130
3596,SL1344_0318,KEGG_pathway,map01230
3598,SL1344_0333,KEGG_pathway,map05133
3600,SL1344_0335,KEGG_pathway,map05133
3603,SL1344_0345,KEGG_pathway,map01501
3604,SL1344_0345,KEGG_pathway,map02024
3606,SL1344_0350,KEGG_pathway,map04978
3610,SL1344_0355,KEGG_pathway,map00190
3611,SL1344_0355,KEGG_pathway,map01100
3612,SL1344_0355,KEGG_pathway,map02020
3616,SL1344_0356,KEGG_pathway,map00190
3617,SL1344_0356,KEGG_pathway,map01100
3618,SL1344_0356,KEGG_pathway,map02020
3620,SL1344_0363,KEGG_pathway,map00640
3622,SL1344_0364,KEGG_pathway,map00640
3624,SL1344_0365,KEGG_pathway,map00640
3627,SL1344_0366,KEGG_pathway,map00640
3628,SL1344_0366,KEGG_pathway,map01100
3633,SL1344_0367,KEGG_pathway,map00860
3634,SL1344_0367,KEGG_pathway,map01100
3635,SL1344_0367,KEGG_pathway,map01110
3636,SL1344_0367,KEGG_pathway,map01120
3641,SL1344_0375,KEGG_pathway,map00473
3642,SL1344_0375,KEGG_pathway,map00550
3643,SL1344_0375,KEGG_pathway,map01100
3644,SL1344_0375,KEGG_pathway,map01502
3646,SL1344_0380,KEGG_pathway,map02026
3652,SL1344_0381,KEGG_pathway,map00330
3653,SL1344_0381,KEGG_pathway,map01100
3654,SL1344_0381,KEGG_pathway,map01110
3655,SL1344_0381,KEGG_pathway,map01130
3656,SL1344_0381,KEGG_pathway,map01230
3662,SL1344_0383,KEGG_pathway,map00400
3663,SL1344_0383,KEGG_pathway,map01100
3664,SL1344_0383,KEGG_pathway,map01110
3665,SL1344_0383,KEGG_pathway,map01130
3666,SL1344_0383,KEGG_pathway,map01230
3669,SL1344_0386,KEGG_pathway,map00230
3670,SL1344_0386,KEGG_pathway,map00240
3675,SL1344_0388,KEGG_pathway,map00051
3676,SL1344_0388,KEGG_pathway,map00500
3677,SL1344_0388,KEGG_pathway,map00520
3678,SL1344_0388,KEGG_pathway,map01100
3680,SL1344_0392,KEGG_pathway,map02020
3682,SL1344_0393,KEGG_pathway,map02020
3686,SL1344_0396,KEGG_pathway,map00052
3687,SL1344_0396,KEGG_pathway,map00500
3688,SL1344_0396,KEGG_pathway,map01100
3690,SL1344_0397,KEGG_pathway,map04214
3692,SL1344_0398,KEGG_pathway,map00770
3696,SL1344_0401,KEGG_pathway,map02024
3697,SL1344_0401,KEGG_pathway,map03060
3698,SL1344_0401,KEGG_pathway,map03070
3701,SL1344_0402,KEGG_pathway,map03060
3702,SL1344_0402,KEGG_pathway,map03070
3705,SL1344_0403,KEGG_pathway,map03060
3706,SL1344_0403,KEGG_pathway,map03070
3711,SL1344_0410,KEGG_pathway,map00740
3712,SL1344_0410,KEGG_pathway,map01100
3713,SL1344_0410,KEGG_pathway,map01110
3714,SL1344_0410,KEGG_pathway,map02024
3718,SL1344_0411,KEGG_pathway,map00740
3719,SL1344_0411,KEGG_pathway,map01100
3720,SL1344_0411,KEGG_pathway,map01110
3723,SL1344_0413,KEGG_pathway,map00730
3724,SL1344_0413,KEGG_pathway,map01100
3727,SL1344_0414,KEGG_pathway,map00564
3728,SL1344_0414,KEGG_pathway,map01100
3734,SL1344_0416,KEGG_pathway,map00730
3735,SL1344_0416,KEGG_pathway,map00900
3736,SL1344_0416,KEGG_pathway,map01100
3737,SL1344_0416,KEGG_pathway,map01110
3738,SL1344_0416,KEGG_pathway,map01130
3743,SL1344_0417,KEGG_pathway,map00900
3744,SL1344_0417,KEGG_pathway,map01100
3745,SL1344_0417,KEGG_pathway,map01110
3746,SL1344_0417,KEGG_pathway,map01130
3748,SL1344_0418,KEGG_pathway,map03430
3752,SL1344_0419,KEGG_pathway,map00730
3753,SL1344_0419,KEGG_pathway,map01100
3754,SL1344_0419,KEGG_pathway,map04122
3756,SL1344_0420,KEGG_pathway,map02010
3758,SL1344_0421,KEGG_pathway,map02010
3760,SL1344_0422,KEGG_pathway,map02010
3762,SL1344_0423,KEGG_pathway,map02010
3766,SL1344_0425,KEGG_pathway,map00440
3767,SL1344_0425,KEGG_pathway,map01100
3768,SL1344_0425,KEGG_pathway,map01120
3772,SL1344_0426,KEGG_pathway,map00440
3773,SL1344_0426,KEGG_pathway,map01100
3774,SL1344_0426,KEGG_pathway,map01120
3778,SL1344_0428,KEGG_pathway,map00770
3779,SL1344_0428,KEGG_pathway,map01100
3780,SL1344_0428,KEGG_pathway,map01110
3786,SL1344_0433,KEGG_pathway,map00190
3787,SL1344_0433,KEGG_pathway,map00860
3788,SL1344_0433,KEGG_pathway,map01100
3789,SL1344_0433,KEGG_pathway,map01110
3790,SL1344_0433,KEGG_pathway,map04714
3793,SL1344_0434,KEGG_pathway,map00190
3794,SL1344_0434,KEGG_pathway,map01100
3797,SL1344_0435,KEGG_pathway,map00190
3798,SL1344_0435,KEGG_pathway,map01100
3801,SL1344_0436,KEGG_pathway,map00190
3802,SL1344_0436,KEGG_pathway,map01100
3805,SL1344_0437,KEGG_pathway,map00190
3806,SL1344_0437,KEGG_pathway,map01100
3808,SL1344_0438,KEGG_pathway,map01501
3811,SL1344_0442,KEGG_pathway,map04112
3812,SL1344_0442,KEGG_pathway,map04212
3814,SL1344_0443,KEGG_pathway,map04112
3816,SL1344_0444,KEGG_pathway,map04112
3819,SL1344_0449,KEGG_pathway,map00790
3820,SL1344_0449,KEGG_pathway,map01100
3829,SL1344_0452,KEGG_pathway,map00270
3830,SL1344_0452,KEGG_pathway,map00920
3831,SL1344_0452,KEGG_pathway,map01100
3832,SL1344_0452,KEGG_pathway,map01110
3833,SL1344_0452,KEGG_pathway,map01120
3834,SL1344_0452,KEGG_pathway,map01130
3835,SL1344_0452,KEGG_pathway,map01200
3836,SL1344_0452,KEGG_pathway,map01230
3838,SL1344_0454,KEGG_pathway,map02010
3840,SL1344_0455,KEGG_pathway,map02010
3842,SL1344_0458,KEGG_pathway,map01040
3844,SL1344_0462,KEGG_pathway,map03010
3847,SL1344_0468,KEGG_pathway,map01501
3848,SL1344_0468,KEGG_pathway,map01503
3851,SL1344_0469,KEGG_pathway,map01501
3852,SL1344_0469,KEGG_pathway,map01503
3854,SL1344_0474,KEGG_pathway,map03440
3857,SL1344_0476,KEGG_pathway,map00230
3858,SL1344_0476,KEGG_pathway,map01100
3865,SL1344_0477,KEGG_pathway,map00230
3866,SL1344_0477,KEGG_pathway,map00240
3867,SL1344_0477,KEGG_pathway,map01100
3868,SL1344_0477,KEGG_pathway,map03030
3869,SL1344_0477,KEGG_pathway,map03430
3870,SL1344_0477,KEGG_pathway,map03440
3872,SL1344_0479,KEGG_pathway,map03440
3886,SL1344_0480,KEGG_pathway,map04141
3887,SL1344_0480,KEGG_pathway,map04151
3888,SL1344_0480,KEGG_pathway,map04217
3889,SL1344_0480,KEGG_pathway,map04612
3890,SL1344_0480,KEGG_pathway,map04621
3891,SL1344_0480,KEGG_pathway,map04626
3892,SL1344_0480,KEGG_pathway,map04657
3893,SL1344_0480,KEGG_pathway,map04659
3894,SL1344_0480,KEGG_pathway,map04914
3895,SL1344_0480,KEGG_pathway,map04915
3896,SL1344_0480,KEGG_pathway,map05200
3897,SL1344_0480,KEGG_pathway,map05215
3898,SL1344_0480,KEGG_pathway,map05418
3904,SL1344_0481,KEGG_pathway,map00230
3905,SL1344_0481,KEGG_pathway,map00730
3906,SL1344_0481,KEGG_pathway,map01100
3907,SL1344_0481,KEGG_pathway,map01110
3908,SL1344_0481,KEGG_pathway,map01130
3912,SL1344_0482,KEGG_pathway,map00860
3913,SL1344_0482,KEGG_pathway,map01100
3914,SL1344_0482,KEGG_pathway,map01110
3916,SL1344_0484,KEGG_pathway,map00230
3922,SL1344_0487,KEGG_pathway,map00230
3923,SL1344_0487,KEGG_pathway,map00240
3924,SL1344_0487,KEGG_pathway,map00760
3925,SL1344_0487,KEGG_pathway,map01100
3926,SL1344_0487,KEGG_pathway,map01110
3929,SL1344_0491,KEGG_pathway,map01524
3930,SL1344_0491,KEGG_pathway,map04016
3932,SL1344_0499,KEGG_pathway,map01040
3934,SL1344_0503,KEGG_pathway,map02010
3936,SL1344_0504,KEGG_pathway,map02010
3938,SL1344_0505,KEGG_pathway,map02010
3941,SL1344_0510,KEGG_pathway,map00630
3942,SL1344_0510,KEGG_pathway,map01100
3945,SL1344_0521,KEGG_pathway,map00230
3946,SL1344_0521,KEGG_pathway,map01120
3953,SL1344_0525,KEGG_pathway,map00220
3954,SL1344_0525,KEGG_pathway,map00230
3955,SL1344_0525,KEGG_pathway,map00910
3956,SL1344_0525,KEGG_pathway,map01100
3957,SL1344_0525,KEGG_pathway,map01120
3958,SL1344_0525,KEGG_pathway,map01200
3963,SL1344_0526,KEGG_pathway,map00230
3964,SL1344_0526,KEGG_pathway,map01100
3965,SL1344_0526,KEGG_pathway,map01110
3966,SL1344_0526,KEGG_pathway,map01130
3971,SL1344_0527,KEGG_pathway,map00230
3972,SL1344_0527,KEGG_pathway,map01100
3973,SL1344_0527,KEGG_pathway,map01110
3974,SL1344_0527,KEGG_pathway,map01130
3977,SL1344_0528,KEGG_pathway,map00540
3978,SL1344_0528,KEGG_pathway,map01100
3980,SL1344_0530,KEGG_pathway,map00970
3986,SL1344_0535,KEGG_pathway,map00670
3987,SL1344_0535,KEGG_pathway,map00720
3988,SL1344_0535,KEGG_pathway,map01100
3989,SL1344_0535,KEGG_pathway,map01120
3990,SL1344_0535,KEGG_pathway,map01200
3992,SL1344_0536,KEGG_pathway,map05133
3994,SL1344_0539,KEGG_pathway,map05133
3996,SL1344_0542,KEGG_pathway,map02020
3998,SL1344_0562,KEGG_pathway,map02060
4003,SL1344_0563,KEGG_pathway,map00051
4004,SL1344_0563,KEGG_pathway,map00520
4005,SL1344_0563,KEGG_pathway,map01100
4006,SL1344_0563,KEGG_pathway,map02060
4011,SL1344_0564,KEGG_pathway,map00051
4012,SL1344_0564,KEGG_pathway,map00520
4013,SL1344_0564,KEGG_pathway,map01100
4014,SL1344_0564,KEGG_pathway,map02060
4019,SL1344_0565,KEGG_pathway,map00051
4020,SL1344_0565,KEGG_pathway,map00520
4021,SL1344_0565,KEGG_pathway,map01100
4022,SL1344_0565,KEGG_pathway,map02060
4025,SL1344_0566,KEGG_pathway,map00633
4026,SL1344_0566,KEGG_pathway,map01120
4030,SL1344_0572,KEGG_pathway,map01053
4031,SL1344_0572,KEGG_pathway,map01110
4032,SL1344_0572,KEGG_pathway,map01130
4034,SL1344_0573,KEGG_pathway,map02020
4038,SL1344_0576,KEGG_pathway,map01053
4039,SL1344_0576,KEGG_pathway,map01110
4040,SL1344_0576,KEGG_pathway,map01130
4042,SL1344_0578,KEGG_pathway,map02010
4044,SL1344_0579,KEGG_pathway,map02010
4046,SL1344_0580,KEGG_pathway,map02010
4048,SL1344_0582,KEGG_pathway,map02010
4054,SL1344_0583,KEGG_pathway,map00130
4055,SL1344_0583,KEGG_pathway,map01053
4056,SL1344_0583,KEGG_pathway,map01100
4057,SL1344_0583,KEGG_pathway,map01110
4058,SL1344_0583,KEGG_pathway,map01130
4062,SL1344_0584,KEGG_pathway,map01053
